商品名称,商品缩略图,商品链接,国家、地区,商品价格最大值,商品价格最小值,商品星级,店铺商标链接,店铺链接,店铺名称,店铺销量,店铺商品数,商品类目-en,商品类目-zh,商品评论数,销量环比,带货达人数,上架时间,运费（预设目的地为纽约）,销量,销售额,运营模式
"Robot Vacuum and Mop Combo,3 in 1 Robot Vacuum Cleaner with LiDAR Navigation,5000Pa Suction,No-Go&No-Mop Zones,WiFi/App/Alexa,Ideal for Pet Hair",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3241c7a0-75bc-45c9-ac07-e04db9a44da6.jpeg,https://shop.tiktok.com/view/product/1729774226088563581?region=US,美国,152.00,152.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/918dda20-fe35-4c3b-ab73-73de3392775b.jpeg,aweme://ec/store?sellerId=7495902898963123069&url_maker=store_rpc&store_page_version=1,Pureatic,3053,15,Household Appliances,家电,0,,2,2024-12-14,$0.00,,,
"Voice Control Robot Vacuum with Matrix Clean Navigation, Home Mapping, 60-Day Capacity, Self-Empty Base for Homes with Pets, Carpet & Hard Floors (Silver/Black)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/4645e980-98b8-45b3-ba5a-8b1169a2b754__1729789735524470880.jpeg,https://shop.tiktok.com/view/product/1729789735524470880?region=US,美国,543.99,470.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6c20181f-d785-425d-a305-84dc0e06e986.jpeg,aweme://ec/store?sellerId=7495963640221567072&url_maker=store_rpc&store_page_version=1,dffger,35,0,Household Appliances,家电,0,,1,2025-03-03,,,,
"Robot Vacuum And Mop Combo, Low Carpets, WiFi/App/Alexa, 2-in-1 Robot Vacuum, Self-Charging Robot Vacuum For Pet Hair",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/3d3962e1-b818-4025-8293-6d4c31905745__1729789817538187595.jpeg,https://shop.tiktok.com/view/product/1729789817538187595?region=US,美国,175.96,175.96,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8e39183e-cc2e-4cf5-8b59-564a637a7ce4.jpeg,aweme://ec/store?sellerId=7495972664871651659&url_maker=store_rpc&store_page_version=1,dsjkgnjsa shop,89,0,Household Appliances,家电,0,,1,2024-11-21,$19.99,,,
Sweeping Robot Mini Robot Mop And Vacuum Combo Powerful Suction,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/af47852b-ac85-46d2-afc7-99a1a0c5acda__1729815869105279050.jpeg,https://shop.tiktok.com/view/product/1729815869105279050?region=US,美国,28.46,28.46,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4be2141c-98ec-4489-aaa5-fda1baf03edf.jpeg,aweme://ec/store?sellerId=7495752890190563402&url_maker=store_rpc&store_page_version=1,ShopMinx,139,139,Household Appliances,家电,0,,1,2024-11-06,$2.95,,,
"[us_live] Roborock Q5 Max+ Robot Vacuum with Self-Empty Dock, 5500 Pa Suction, DuoRoller Brush",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3ab79440-2bd2-4735-8d59-a1e9ef5130d2.jpeg,https://shop.tiktok.com/view/product/1729816888752902492?region=US,美国,329.99,329.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,5,,29,2024-11-17,$0.00,,,
AIRROBO Robot Vacuum T20 plus,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e3c2ac7e-15f4-435b-9d67-55930beff531__1729829007958905283.jpeg,https://shop.tiktok.com/view/product/1729829007958905283?region=US,美国,378.93,378.93,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3eeda069-32e0-4455-b3b8-38deca91b3b3.webp,aweme://ec/store?sellerId=7495979066000181699&url_maker=store_rpc&store_page_version=1,Torres All Home,0,32,Household Appliances,家电,0,,4,2024-12-19,$0.00,,,
"TP-Link Tapo Robot Vacuum and Mop with Smart Auto-Empty Dock, 5300Pa Max Suction, High-Precision LiDAR Navi, Home Mapping, Customizable Room Cleaning, Compatible with Alexa and Google Home",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/1083dd28-dd28-411d-8b37-4e106ea16866__1729829416381289450.jpeg,https://shop.tiktok.com/view/product/1729829416381289450?region=US,美国,249.99,249.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b4ba96eb-80c1-4565-97fa-193d2a2a11f5.jpeg,aweme://ec/store?sellerId=7494605901707512810&url_maker=store_rpc&store_page_version=1,TP.LINK,1591,37,Household Appliances,家电,1,,1,2024-11-13,$0.00,,,
AIRROBO Robot Vacuum T20 plus,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/343be130-c49a-44db-ac83-74029463ed75.jpeg,https://shop.tiktok.com/view/product/1729832365167448708?region=US,美国,333.47,333.47,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/230116cf-c972-4629-8580-86a7236caf81.jpeg,aweme://ec/store?sellerId=7495626961941203588&url_maker=store_rpc&store_page_version=1,VitalityVaultt,0,392,Household Appliances,家电,0,,1,2024-11-12,$0.00,,,
"UBPet Roller Brush Replacement V10 Robot Vacuum, 1 Pack",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/0e0466bd-f611-4b7d-a2b5-76a84bc9f935__1729834896154005929.jpeg,https://shop.tiktok.com/view/product/1729834896154005929?region=US,美国,9.99,9.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f78bec3d-575b-4e5f-afd5-1c0d4f10a549.jpeg,aweme://ec/store?sellerId=7495910099910232489&url_maker=store_rpc&store_page_version=1,UBPetUS,580,8,Household Appliances,家电,0,,3,2024-11-11,$0.00,,,
"UBPet Filter HEPA Replacement for UBPET V10 Robot Vacuum, 1 Set",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e75f2311-2fe9-4349-b1eb-ec3e1168c975__1729834921665663401.jpeg,https://shop.tiktok.com/view/product/1729834921665663401?region=US,美国,9.99,9.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f78bec3d-575b-4e5f-afd5-1c0d4f10a549.jpeg,aweme://ec/store?sellerId=7495910099910232489&url_maker=store_rpc&store_page_version=1,UBPetUS,580,8,Household Appliances,家电,0,,3,2024-11-11,$0.00,,,
UBPet Robot Vacuum Cleaner V10 Dust Box,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/2fd15d19-5627-4277-99c3-4dd5f5445cba__1729834973163983273.jpeg,https://shop.tiktok.com/view/product/1729834973163983273?region=US,美国,19.99,19.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f78bec3d-575b-4e5f-afd5-1c0d4f10a549.jpeg,aweme://ec/store?sellerId=7495910099910232489&url_maker=store_rpc&store_page_version=1,UBPetUS,580,8,Household Appliances,家电,0,,2,2024-11-11,$0.00,,,
UBPet Robot Vacuum Cleaner V10 Charging Base Station,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/13fc8a88-20f4-4c44-a551-308a02c5b890__1729835161592566185.jpeg,https://shop.tiktok.com/view/product/1729835161592566185?region=US,美国,39.99,39.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f78bec3d-575b-4e5f-afd5-1c0d4f10a549.jpeg,aweme://ec/store?sellerId=7495910099910232489&url_maker=store_rpc&store_page_version=1,UBPetUS,580,8,Household Appliances,家电,0,,4,2024-11-11,$0.00,,,
"TP-Link Tapo Robot Vacuum and Mop, 5300Pa Max Suction, High-Precision LiDAR Navi, Home Mapping, Customizable Room Cleaning, Compatible with Alexa and Google Home",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/37dc4f3c-ed06-481c-88d7-47897843750c__1729842566405985258.jpeg,https://shop.tiktok.com/view/product/1729842566405985258?region=US,美国,169.99,169.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b4ba96eb-80c1-4565-97fa-193d2a2a11f5.jpeg,aweme://ec/store?sellerId=7494605901707512810&url_maker=store_rpc&store_page_version=1,TP.LINK,1591,37,Household Appliances,家电,0,,1,2024-11-13,$0.00,,,
"Q10 Robot Vacuum and Mop Combo Mop Self Cleaning with All-in-One Station，6000Pa Suction,  Mop Self Drying, Smart Carpet Cleaning Cleaner Cordless Household Appliances",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/6c897408-2d4d-4ff0-88b9-6f4e0e71f698__1729848268178297384.jpeg,https://shop.tiktok.com/view/product/1729848268178297384?region=US,美国,399.00,399.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4220a92e-8c8d-4fab-8532-b08fa86de488.jpeg,aweme://ec/store?sellerId=7495804429746932264&url_maker=store_rpc&store_page_version=1,Yolaness-US,994,17,Household Appliances,家电,0,,25,2024-11-13,$0.00,,,
"Tikom Robot Vacuum and Mop Combo, Robot Vacuum Cleaner with Powerful Suction, Super Thin, Self-Charging Robotic Vacuum Cleaner for Carpet, Pet Hair, Hard Floors, APP & Remote Control",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/5a68ef91-74f9-4cd0-854a-370894304ffd__1729852009981514502.jpeg,https://shop.tiktok.com/view/product/1729852009981514502?region=US,美国,149.99,149.99,4.4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/66168b8d-5a2c-4faf-af54-f455a12c51b9.jpeg,aweme://ec/store?sellerId=7495876020145785606&url_maker=store_rpc&store_page_version=1,Tikom,472,2,Household Appliances,家电,21,,28,2024-11-13,$0.00,,,
"Autonomous Self-Emptying Robot Vacuum - LIDAR Navigation, 150-Minute Runtime, Powerful Suction, Latest Model",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/56b6806f-e2f0-4b5f-8938-2ce5a652c0fe__1729862811987120424.jpeg,https://shop.tiktok.com/view/product/1729862811987120424?region=US,美国,250.90,250.90,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/23144c1d-c7ea-4c3b-a94f-fb6213e125f5.jpeg,aweme://ec/store?sellerId=7495901650308466984&url_maker=store_rpc&store_page_version=1,Coffee make,373,0,Household Appliances,家电,0,,0,2024-11-24,$7.99,,,
"#weekly picks Roborock Qrevo S Robot Vacuum and Mop, Self-Drying, Auto Mop Washing, Self-Emptying & Refilling, 10mm Mop Lifting, Smart Obstacle Avoidance",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/62e61ab9-d23b-49a4-9c25-8a6064f766c5.jpeg,https://shop.tiktok.com/view/product/1729865838269337948?region=US,美国,459.99,459.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,4,,41,2024-11-14,$0.00,,,
"MAMNV Robot Vacuum and Mop Combo, WiFi/App, 2 in 1 Mopping with Watertank and Dustbin, Self-Charging, Slim, Ideal for Hard Floor, Pet Hair, Carpet",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/01f07894-5ae4-48ca-9b86-d54c129df26e__1729869733519659646.jpeg,https://shop.tiktok.com/view/product/1729869733519659646?region=US,美国,114.99,114.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/5e3a8b4a-f257-4d01-bd64-ef24fb72bfc5.jpeg,aweme://ec/store?sellerId=7495975181468732030&url_maker=store_rpc&store_page_version=1,ESI Shop US,10786,96,Household Appliances,家电,3,,8,2024-11-11,,,,
"Smart Robot Vacuum Cleaner, 1 Count Automatic Household Sweeping Robot, Rechargeable Floor Cleaning Machine with APP Control, Suitable for Home Use",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/b5990ca3-fc14-486c-9d8c-a9d444a91042__1729897272005333873.jpeg,https://shop.tiktok.com/view/product/1729897272005333873?region=US,美国,118.60,118.60,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/5b24af3f-7c2c-4082-9c3b-44e76d8dcb67.jpeg,aweme://ec/store?sellerId=8646932005241459569&url_maker=store_rpc&store_page_version=1,Horticultural Mall,4284,200,Household Appliances,家电,0,,1,2024-12-11,,,,全托管
Robot Vacuum and Mop Combo Sweeping Machine,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/cc13e832-ee50-4585-8199-cb9c4a90d4a2__1729915064661217357.jpeg,https://shop.tiktok.com/view/product/1729915064661217357?region=US,美国,112.32,112.32,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/245bfed0-e3dd-4cb2-ad1d-00714132990d.jpeg,aweme://ec/store?sellerId=7495479082973825101&url_maker=store_rpc&store_page_version=1,Donald Thomas shop,621,5,Household Appliances,家电,0,,1,2024-11-11,,,,
"1pc Household Floor Sweeper,Upgrade Hand-Pushed Sweeping Robot With Dustpan Set - 2 In 1 Machine For Hardwood Surfaces, Wood Floors, Laminate, Tile - Small & Portable Broom, Cleans Dust Pet Hair, Manual Hand Push Mop Vacuum Cleaner",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/4317278b-e5a4-41e9-93ce-92c1b7fee99c__1729932479964222017.jpeg,https://shop.tiktok.com/view/product/1729932479964222017?region=US,美国,15.98,15.98,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d6502fce-33b9-4307-b6d0-73d17c58eb97.jpeg,aweme://ec/store?sellerId=7495989789341682241&url_maker=store_rpc&store_page_version=1,Cozy Home.,1058,7,Home Supplies,居家日用,1,,12,2024-11-24,,,,
"dreame L10s Ultra Robot Vacuum and Mop Combo, Auto Mop Cleaning and Drying, 5300Pa Suction and AI Navigation, Rechargeable Automatic Vacuum Robot",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/9b62f69f-f260-4884-be2c-c0576c0671de.jpeg,https://shop.tiktok.com/view/product/1729935186493674482?region=US,美国,399.99,399.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6cd13b11-3f21-4bd6-9bfc-9321edce602a.jpeg,aweme://ec/store?sellerId=7495907419608615922&url_maker=store_rpc&store_page_version=1,DreameClean,108,11,Household Appliances,家电,0,,12,2024-11-21,$0.00,,,
"DREAME D10 Plus Robot Vacuum and Mop with Self-Emptying Base for 45 Days of Cleaning, Robotic Vacuum with 4kPa Suction and LiDAR Navigation",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/924d4a78-f9bb-4c0e-b6c8-f45c4b360603.jpeg,https://shop.tiktok.com/view/product/1729935398629381106?region=US,美国,254.99,229.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6cd13b11-3f21-4bd6-9bfc-9321edce602a.jpeg,aweme://ec/store?sellerId=7495907419608615922&url_maker=store_rpc&store_page_version=1,DreameClean,108,11,Household Appliances,家电,1,,173,2024-11-23,$0.00,,,
"Max Robot Vacuum & Mop – Intelligent Navigation, Pet Hair Perfect, and Custom Cleaning Zones",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/2d958d5a-fc35-457c-803d-2ffa2621294b__1729944343886926486.jpeg,https://shop.tiktok.com/view/product/1729944343886926486?region=US,美国,270.00,270.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6f1afec4-f087-4109-b6c3-ceb05f629524.jpeg,aweme://ec/store?sellerId=7495466584444668566&url_maker=store_rpc&store_page_version=1,Innovateq,17,14,Household Appliances,家电,0,,2,2024-11-14,,,,
"Robot Vacuum, Ultra Strong 5,000 Pa Suction, for Deep Floor Cleaning, Ideal for Hair, Hard Floors",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c8c64ac9-9b74-412b-9e9b-c608270f1849__1729947492398240457.jpeg,https://shop.tiktok.com/view/product/1729947492398240457?region=US,美国,201.59,201.59,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/381eef55-bfa5-4ac4-8f2f-43262985007b.jpeg,aweme://ec/store?sellerId=7495927295803624137&url_maker=store_rpc&store_page_version=1,YB Outdoor Discount Store,257,0,Household Appliances,家电,0,,0,2024-11-21,$7.99,,,
"Replacement Accessories for Shark ION Robot by Techecook-Compatible with Shark RV700, RV720, RV750, RV750C, RV755 Robotic Vacuum Cleaner, Replace RVFFK700 & RVSBK700 Shark Ion Robot Replacement Parts Techecook",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c404d54c-d933-4557-85c6-398810fe6e84__1729954633721549716.jpeg,https://shop.tiktok.com/view/product/1729954633721549716?region=US,美国,16.48,16.48,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/0b273036-4d0d-4529-9b22-2c8af91921db.jpeg,aweme://ec/store?sellerId=7495954443049667476&url_maker=store_rpc&store_page_version=1,DXSD-86,1663,11238,Household Appliances,家电,0,,0,2024-11-19,$0.00,,,
"DLD Replacement Main Brush Roller & Hepa Filter & Side Brushes Accessories Parts for ION Robot S87 R85 RV850 RV850BRN, RV850WV, RV851WV, RV700_N, RV720_N, RV750_N Vacuum Cleaner DLD",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/853ab2a2-4a04-4fe2-8d85-fde794b28d7d.jpeg,https://shop.tiktok.com/view/product/1729954635066020756?region=US,美国,15.45,15.45,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/0b273036-4d0d-4529-9b22-2c8af91921db.jpeg,aweme://ec/store?sellerId=7495954443049667476&url_maker=store_rpc&store_page_version=1,DXSD-86,1663,11238,Household Appliances,家电,0,,0,2024-11-19,$0.00,,,
10 Count HEPA Filters Replacement for ILIFE V3s V3s pro V5 V5s V5s Pro V5s Pro 2 V5s Plus Noisz S5 Robotic Vacuum Cleaner ILIFE V3s pro Filters ILIFE Robot Vacuum Filter,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c6a7c4ba-dd76-4d2c-87f0-d5625631e37b__1729956548462940590.jpeg,https://shop.tiktok.com/view/product/1729956548462940590?region=US,美国,11.98,11.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3f5c43a4-f9e5-49cb-9009-b2837678f1bf.jpeg,aweme://ec/store?sellerId=7495992515322481070&url_maker=store_rpc&store_page_version=1,QUNHJGR,384,4086,Home Supplies,居家日用,0,,0,2024-11-29,$10.99,,,
"RV2610WA Vacuum Mop Replacement Pads Compatible with Shark RV2610WA RV2620WA RV2410WD AV2610WA AI Ultra 2- in-1 Robot Vacuum, 4 Mop Pads, 2 Filters, 4 Side Brushe",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/d3387462-556c-4b3d-a4ff-ae9e82e386ac__1729956936759546012.jpeg,https://shop.tiktok.com/view/product/1729956936759546012?region=US,美国,41.98,41.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/acd1d117-d6e3-4c94-8700-1ec5a326b2e0.jpeg,aweme://ec/store?sellerId=7495989396368754844&url_maker=store_rpc&store_page_version=1,CHHENGH,893,5833,Home Supplies,居家日用,0,,0,2024-11-18,$10.99,,,
"2-in-1 Vacuum Mop Combo, 4000Pa Suction Robot Cleaner, Voice Control & Self-Charging for Pet Hair & Hard Floors Scheduling",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/de25009e-1467-4d53-b3ff-930317de2111.jpeg,https://shop.tiktok.com/view/product/1729959525024174973?region=US,美国,109.56,109.56,4.5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/918dda20-fe35-4c3b-ab73-73de3392775b.jpeg,aweme://ec/store?sellerId=7495902898963123069&url_maker=store_rpc&store_page_version=1,Pureatic,3053,15,Household Appliances,家电,36,,129,2024-12-06,$0.00,,,
"2 HEPA Filters and 4 Brushes Replacement for Shark IQ RV1001AE RV1000 RV1001 Robot Vacuum, Also Fit Shark RV1000 Series, RV912S, RV913S, AV1002AE, AV911S, UR1000SR, UR1005AE, QR1000 Series Aolleteau",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/89519ce4-b067-45d9-8ae6-fe4219ca3c65__1729959598876234644.jpeg,https://shop.tiktok.com/view/product/1729959598876234644?region=US,美国,13.39,13.39,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/0b273036-4d0d-4529-9b22-2c8af91921db.jpeg,aweme://ec/store?sellerId=7495954443049667476&url_maker=store_rpc&store_page_version=1,DXSD-86,1663,11238,Household Appliances,家电,0,,0,2024-11-19,$0.00,,,
"The Robot Vacuum with LiDAR Room Mapping, 2,100Pa Strong Suction, Straight-line Movements, Virtual Walls, Ideal for Pet Hair, Hard Floors and Carpets, Wi-Fi Connected Robotic Vacuum & Self-Charging",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e96f1b9c-1adb-4bcc-934f-ccd56a1d0265__1729966547087692211.jpeg,https://shop.tiktok.com/view/product/1729966547087692211?region=US,美国,184.78,184.78,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/be7d5742-4e7d-4259-8328-286a31f95114.jpeg,aweme://ec/store?sellerId=7495962359806593459&url_maker=store_rpc&store_page_version=1,YuanXiStore,16,0,Household Appliances,家电,0,,0,2024-11-24,,,,
10 Count HEPA Filters Replacement for ILIFE V3s V3s pro V5 V5s V5s Pro V5s Pro 2 V5s Plus Noisz S5 Robotic Vacuum Cleaner ILIFE V3s pro Filters ILIFE Robot Vacuum Filter,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/01045859-bbd1-45a3-935b-be81375344e8__1729968726147961232.jpeg,https://shop.tiktok.com/view/product/1729968726147961232?region=US,美国,11.98,11.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/72b20fb1-dbca-45d1-a454-94f1408d9b9e.jpeg,aweme://ec/store?sellerId=7495984730094406032&url_maker=store_rpc&store_page_version=1,HomeyGoods Depot,301,916,Home Supplies,居家日用,0,,0,2024-11-23,,,,
